D日付,献立名,材料名,分量（g）,エネルギー（kcal）,たんぱく質（g）,脂質（g）,ナトリウム（mg）
2023/10/17,バーベキューチキン,トマトケチャップ,2.8,3,0,0,34
2023/10/17,バーベキューチキン,ウスターソース,1.6,2,0,0,53
2023/10/17,バーベキューチキン,にんにく,0.04,0,0,0,0
2023/10/17,バーベキューチキン,酒,1.5,2,0,0,0
2023/10/17,白菜のクリームシチュー,豚肉,15,27,3,1.8,7
2023/10/17,白菜のクリームシチュー,ベーコン,2,8,0.3,0.8,16
2023/10/17,白菜のクリームシチュー,人参,15,4,0.1,0,5
2023/10/17,白菜のクリームシチュー,白菜,60,7,0.5,0.1,3
2023/10/17,白菜のクリームシチュー,玉ねぎ,20,6,0.2,0,0
2023/10/17,白菜のクリームシチュー,油,0.5,4,0,0.5,0
2023/10/17,白菜のクリームシチュー,油,1,9,0,1,0
2023/10/17,白菜のクリームシチュー,バター,2,14,0,1.6,15
2023/10/17,白菜のクリームシチュー,小麦粉,3,10,0.2,0,0
2023/10/17,白菜のクリームシチュー,調理用牛乳,30,18,1,1.1,12
2023/10/17,白菜のクリームシチュー,脱脂粉乳,9,32,3.1,0.1,51
2023/10/17,白菜のクリームシチュー,濃縮スープ（ポーク）,5,3,0.2,0.2,4
2023/10/17,白菜のクリームシチュー,塩,0.8,0,0,0,312
2023/10/17,白菜のクリームシチュー,こしょう,0.04,0,0,0,0
2023/10/17,白菜のクリームシチュー,水,60〜70,0,0,0,0
2023/10/17,ジャム,りんごジャム,15,30,0,0,1
2023/10/18,さつまいもごはん,米,62,212,3.8,0.6,1
2023/10/18,さつまいもごはん,麦,8,27,0.6,0.2,0
2023/10/18,さつまいもごはん,油,0.3,3,0,0.3,0
2023/10/18,さつまいもごはん,酒,0.8,1,0,0,0
2023/10/18,さつまいもごはん,水,,0,0,0,0
2023/10/18,さつまいもごはん,さつまいも,30,34,0.3,0.1,3
2023/10/18,さつまいもごはん,塩,0.5,0,0,0,195
2023/10/18,さつまいもごはん,黒ごま,1.5,9,0.3,0.8,0
2023/10/18,さつまいもごはん,塩,0.08,0,0,0,31
2023/10/18,牛乳,牛乳,206,126,6.8,7.8,84
2023/10/18,とり肉の甘酢だれ,鶏肉,60,97,11.4,6.1,31
2023/10/18,とり肉の甘酢だれ,塩,0.1,0,0,0,39
2023/10/18,とり肉の甘酢だれ,こしょう,0.03,0,0,0,0
2023/10/18,とり肉の甘酢だれ,片栗粉,8,27,0,0,0
2023/10/18,とり肉の甘酢だれ,油,35,21,0,2.4,0
2023/10/18,とり肉の甘酢だれ,さとう,2,8,0,0,0
2023/10/18,とり肉の甘酢だれ,しょうゆ,4,3,0.3,0,228
2023/10/18,とり肉の甘酢だれ,酢,2,1,0,0,0
2023/10/18,とり肉の甘酢だれ,水,5〜10,0,0,0,0
2023/10/18,いそあえ,キャベツ,45,8,0.5,0.1,2
2023/10/18,いそあえ,人参,5,1,0,0,2
2023/10/18,いそあえ,ほうれん草,20,4,0.6,0.1,23
2023/10/18,いそあえ,しょうゆ,2.8,2,0.2,0,160
2023/10/18,いそあえ,のり,0.5,1,0.2,0,3
2023/10/19,キムチチャーハン,米,62,212,3.8,0.6,1
2023/10/19,キムチチャーハン,麦,8,27,0.6,0.2,0
2023/10/19,キムチチャーハン,酒,0.8,1,0,0,0
2023/10/19,キムチチャーハン,水,,0,0,0,0
2023/10/19,キムチチャーハン,豚肉,17,31,3.4,2,8
2023/10/19,キムチチャーハン,人参,5,1,0,0,2
2023/10/19,キムチチャーハン,長ねぎ,10,2,0.1,0,0
2023/10/19,キムチチャーハン,しょうが,0.3,0,0,0,0
2023/10/19,キムチチャーハン,にんにく,0.02,0,0,0,0
2023/10/19,キムチチャーハン,ごま油,1.5,13,0,1.5,0
2023/10/19,キムチチャーハン,白菜キムチ,10,5,0.2,0,227
2023/10/19,キムチチャーハン,濃縮スープ（ポーク）,6,3,0.2,0.2,5
2023/10/19,キムチチャーハン,塩,0.12,0,0,0,47
2023/10/19,キムチチャーハン,こしょう,0.03,0,0,0,0
2023/10/19,キムチチャーハン,しょうゆ,1.6,1,0.1,0,91
2023/10/19,キムチチャーハン,みりん,2,5,0,0,0
2023/10/19,牛乳,牛乳,206,126,6.8,7.8,84
2023/10/19,揚げギョウザ,ギョウザ,51,101,2.9,4.8,128
2023/10/19,揚げギョウザ,油,35,11,0,1.2,0
2023/10/19,塩ナムル,もやし,45,7,0.7,0,1
2023/10/19,塩ナムル,ほうれん草,20,4,0.6,0.1,23
2023/10/19,塩ナムル,ごま油,0.4,4,0,0.4,0
2023/10/19,塩ナムル,酢,0.9,1,0,0,0
2023/10/19,塩ナムル,塩,0.37,0,0,0,144
2023/10/19,塩ナムル,白ごま,1,6,0.2,0.5,0
2023/10/20,ごはん,米（委託炊飯）,80,274,4.9,0.7,1
2023/10/20,牛乳,牛乳,206,126,6.8,7.8,84
2023/10/20,いりどり,鶏肉,45,73,8.6,4.5,23
2023/10/20,いりどり,人参,15,4,0.1,0,5
2023/10/20,いりどり,じゃがいも,85,45,1.4,0.1,1
2023/10/20,いりどり,こんにゃく,35,2,0,0,4
2023/10/20,いりどり,油,1.2,11,0,1.2,0
2023/10/20,いりどり,グリンピース,3,2,0.2,0,0
2023/10/20,いりどり,さとう,5,20,0,0,0
2023/10/20,いりどり,しょうゆ,7,5,0.5,0,399
2023/10/20,いりどり,みりん,1,2,0,0,0
2023/10/20,みそ汁,豚肉,25,46,5,2.9,12
2023/10/20,みそ汁,人参,5,1,0,0,2
2023/10/20,みそ汁,玉ねぎ,30,9,0.3,0,1
2023/10/20,みそ汁,もやし,20,3,0.3,0,0
2023/10/20,みそ汁,小松菜,10,1,0.2,0,2
2023/10/20,みそ汁,かつお節,1.5,0,0,0,0
2023/10/20,みそ汁,白みそ,10,18,1.3,0.6,490
2023/10/20,みそ汁,水,120〜140,0,0,0,0
2023/10/23,ソフトフランス,ソフトフランス,50,214,6.9,3.9,350
2023/10/23,発酵乳,プルーン発酵乳,213,160,6.4,2.8,192
2023/10/23,さつまいものグラタン,鶏肉,30,49,5.7,3,16
2023/10/23,さつまいものグラタン,マカロニ,7,24,0.9,0.1,0
2023/10/23,さつまいものグラタン,人参,10,3,0.1,0,3
2023/10/23,さつまいものグラタン,玉ねぎ,25,8,0.2,0,0
2023/10/23,さつまいものグラタン,さつまいも,40,46,0.4,0.1,4
2023/10/23,さつまいものグラタン,ベーコン,2,8,0.3,0.8,16
2023/10/23,さつまいものグラタン,油,0.7,6,0,0.7,0
2023/10/23,さつまいものグラタン,油,2,18,0,2,0
2023/10/23,さつまいものグラタン,ほうれん草,10,2,0.3,0,11
2023/10/23,さつまいものグラタン,バター,2,14,0,1.6,15
2023/10/23,さつまいものグラタン,小麦粉,4,14,0.3,0.1,0
2023/10/23,さつまいものグラタン,調理用牛乳,30,18,1,1.1,12
2023/10/23,さつまいものグラタン,脱脂粉乳,5,18,1.7,0.1,29
2023/10/23,さつまいものグラタン,濃縮スープ（チキン）,2,0,0.1,0,2
2023/10/23,さつまいものグラタン,塩,0.75,0,0,0,293
2023/10/23,さつまいものグラタン,こしょう,0.04,0,0,0,0
2023/10/23,さつまいものグラタン,水,30〜40,0,0,0,0
2023/10/23,さつまいものグラタン,とろけるチーズ,10,31,2.3,2.6,110
2023/10/23,さつまいものグラタン,パン粉,1,4,0.1,0.1,5
2023/10/23,もやしのサラダ,もやし,38,6,0.6,0,1
2023/10/23,もやしのサラダ,きゅうり,7,1,0.1,0,0
2023/10/23,もやしのサラダ,ホールコーン,10,8,0.2,0.1,21
2023/10/23,もやしのサラダ,しょうゆ,2.4,2,0.2,0,137
2023/10/23,もやしのサラダ,酢,1.6,1,0,0,0
2023/10/23,もやしのサラダ,さとう,0.2,1,0,0,0
2023/10/23,もやしのサラダ,白ごま,1,6,0.2,0.5,0
2023/10/24,ポークストロガノフ,米,70,239,4.3,0.6,1
2023/10/24,ポークストロガノフ,麦,10,33,0.7,0.2,0
2023/10/24,ポークストロガノフ,油,0.3,3,0,0.3,0
2023/10/24,ポークストロガノフ,酒,1,1,0,0,0
2023/10/24,ポークストロガノフ,水,,0,0,0,0
2023/10/24,ポークストロガノフ,豚肉,45,82,9,5.3,22
2023/10/24,ポークストロガノフ,玉ねぎ,45,14,0.4,0,1
2023/10/24,ポークストロガノフ,人参,10,3,0.1,0,3
2023/10/24,ポークストロガノフ,にんにく,0.25,0,0,0,0
2023/10/24,ポークストロガノフ,油,0.5,4,0,0.5,0
2023/10/24,ポークストロガノフ,マッシュルーム,2,0,0.1,0,7
2023/10/24,ポークストロガノフ,炒め玉ねぎ,15,27,0.5,1,1
2023/10/24,ポークストロガノフ,油,5,44,0,5,0
2023/10/24,ポークストロガノフ,小麦粉,5,17,0.4,0.1,0
2023/10/24,ポークストロガノフ,濃縮スープ（ポーク）,4,2,0.2,0.1,3
2023/10/24,ポークストロガノフ,トマトピューレ,10,4,0.2,0,2
2023/10/24,ポークストロガノフ,中濃ソース,2,3,0,0,46
2023/10/24,ポークストロガノフ,さとう,0.5,2,0,0,0
2023/10/24,ポークストロガノフ,塩,0.7,0,0,0,273
2023/10/24,ポークストロガノフ,こしょう,0.03,0,0,0,0
2023/10/24,ポークストロガノフ,ナツメグ,0.01,0,0,0,0
2023/10/24,ポークストロガノフ,赤ワイン,4,3,0,0,0
2023/10/24,ポークストロガノフ,しょうゆ,1.5,1,0.1,0,86
2023/10/24,ポークストロガノフ,ローリエ,0.01,0,0,0,0
2023/10/24,ポークストロガノフ,水,45〜55,0,0,0,0
2023/10/24,ポークストロガノフ,生クリーム,3,9,0.1,0.9,1
2023/10/24,牛乳,牛乳,206,126,6.8,7.8,84
2023/10/24,切り干し大根のサラダ,切り干し大根,3.5,10,0.3,0,7
2023/10/24,切り干し大根のサラダ,人参,8,2,0.1,0,2
2023/10/24,切り干し大根のサラダ,もやし,20,3,0.3,0,0
2023/10/24,切り干し大根のサラダ,ほうれん草,10,2,0.3,0,11
2023/10/24,切り干し大根のサラダ,酢,1.8,1,0,0,0
2023/10/24,切り干し大根のサラダ,しょうゆ,2.7,2,0.2,0,154
2023/10/24,切り干し大根のサラダ,さとう,0.8,3,0,0,0
2023/10/24,切り干し大根のサラダ,サラダ油,1,9,0,1,0
2023/10/24,切り干し大根のサラダ,ごま油,1,9,0,1,0
2023/10/24,切り干し大根のサラダ,一味とうがらし,0.01,0,0,0,0
2023/10/25,ごはん,米（委託炊飯）,80,274,4.9,0.7,1
2023/10/25,牛乳,牛乳,206,126,6.8,7.8,84
2023/10/25,さばのごまみそがけ,さば,60,127,12.4,10.1,66
2023/10/25,さばのごまみそがけ,片栗粉,10,34,0,0,0
2023/10/25,さばのごまみそがけ,油,35,37,0,4.2,0
2023/10/25,さばのごまみそがけ,赤みそ,3.3,6,0.4,0.2,168
2023/10/25,さばのごまみそがけ,白みそ,3.3,6,0.4,0.2,162
2023/10/25,さばのごまみそがけ,さとう,2.4,9,0,0,0
2023/10/25,さばのごまみそがけ,みりん,1.8,4,0,0,0
2023/10/25,さばのごまみそがけ,白ごま,0.6,4,0.1,0.3,0
2023/10/25,さばのごまみそがけ,水,7.2,0,0,0,0
2023/10/25,しょうがあえ,キャベツ,40,7,0.4,0.1,2
2023/10/25,しょうがあえ,もやし,25,4,0.4,0,0
2023/10/25,しょうがあえ,しょうが,0.8,0,0,0,0
2023/10/25,しょうがあえ,しょうゆ,2.6,2,0.2,0,148
2023/10/25,月見汁,鶏肉,20,32,3.8,2,10
2023/10/25,月見汁,人参,15,4,0.1,0,5
2023/10/25,月見汁,長ねぎ,10,2,0.1,0,0
2023/10/25,月見汁,干し椎茸,0.5,1,0.1,0,0
2023/10/25,月見汁,小松菜,15,2,0.2,0,2
2023/10/25,月見汁,白玉もち,20,39,0.7,0.1,1
2023/10/25,月見汁,かつお節,1.5,0,0,0,0
2023/10/25,月見汁,塩,0.7,0,0,0,273
2023/10/25,月見汁,しょうゆ,2,2,0.2,0,114
2023/10/25,月見汁,水,120,0,0,0,0
2023/10/26,黒パン,黒パン,50,236,7.1,3.8,358
2023/10/26,牛乳,牛乳,206,126,6.8,7.8,84
2023/10/26,炒めビーフン,ビーフン,20,72,1.4,0.3,0
2023/10/26,炒めビーフン,豚肉,33,60,6.6,3.9,16
2023/10/26,炒めビーフン,人参,10,3,0.1,0,3
2023/10/26,炒めビーフン,干し椎茸,0.8,2,0.2,0,0
2023/10/26,炒めビーフン,玉ねぎ,20,6,0.2,0,0
2023/10/26,炒めビーフン,もやし,25,4,0.4,0,0
2023/10/26,炒めビーフン,キャベツ,35,6,0.4,0.1,1
2023/10/26,炒めビーフン,油,1,9,0,1,0
2023/10/26,炒めビーフン,塩,0.7,0,0,0,273
2023/10/26,炒めビーフン,こしょう,0.03,0,0,0,0
2023/10/26,炒めビーフン,しょうゆ,3.5,3,0.3,0,200
2023/10/26,わかめスープ,鶏肉,15,24,2.9,1.5,8
2023/10/26,わかめスープ,人参,5,1,0,0,2
2023/10/26,わかめスープ,玉ねぎ,15,5,0.1,0,0
2023/10/26,わかめスープ,わかめ,1,2,0.2,0,36
2023/10/26,わかめスープ,濃縮スープ（チキン）,5,1,0.2,0,4
2023/10/26,わかめスープ,塩,0.6,0,0,0,234
2023/10/26,わかめスープ,しょうゆ,2,2,0.2,0,114
2023/10/26,わかめスープ,水,120〜130,0,0,0,0
2023/10/27,ルーローハン,米,70,239,4.3,0.6,1
2023/10/27,ルーローハン,麦,10,33,0.7,0.2,0
2023/10/27,ルーローハン,油,0.3,3,0,0.3,0
2023/10/27,ルーローハン,酒,1,1,0,0,0
2023/10/27,ルーローハン,水,,0,0,0,0
2023/10/27,ルーローハン,豚肉,65,118,13,7.6,32
2023/10/27,ルーローハン,うずら卵水煮,20,32,2.2,2.8,42
2023/10/27,ルーローハン,しょうが,1,0,0,0,0
2023/10/27,ルーローハン,油,0.5,4,0,0.5,0
2023/10/27,ルーローハン,ごま油,0.5,4,0,0.5,0
2023/10/27,ルーローハン,黒ざとう,5.5,19,0.1,0,1
2023/10/27,ルーローハン,しょうゆ,5.5,4,0.4,0,314
2023/10/27,ルーローハン,酢,2.5,1,0,0,0
2023/10/27,ルーローハン,オイスターソース,2.5,3,0.2,0,113
2023/10/27,ルーローハン,酒,2,2,0,0,0
2023/10/27,ルーローハン,小松菜,10,1,0.2,0,2
2023/10/27,牛乳,牛乳,206,126,6.8,7.8,84
2023/10/27,ごまドレッシングサラダ,キャベツ,48,9,0.5,0.1,2
2023/10/27,ごまドレッシングサラダ,人参,5,1,0,0,2
2023/10/27,ごまドレッシングサラダ,きゅうり,7,1,0.1,0,0
2023/10/27,ごまドレッシングサラダ,白ごま,1.6,10,0.3,1,0
2023/10/27,ごまドレッシングサラダ,酢,1.2,1,0,0,0
2023/10/27,ごまドレッシングサラダ,しょうゆ,2.4,2,0.2,0,137
2023/10/27,ごまドレッシングサラダ,さとう,1.2,5,0,0,0
2023/10/27,ごまドレッシングサラダ,サラダ油,1.2,11,0,1.2,0
2023/10/27,ごまドレッシングサラダ,ごま油,0.3,3,0,0.3,0
2023/10/30,黒パン,黒パン,50,236,7.1,3.8,358
2023/10/30,牛乳,牛乳,206,126,6.8,7.8,84
2023/10/30,はやし煮,豚肉,40,73,8,4.7,20
2023/10/30,はやし煮,人参,12,3,0.1,0,4
2023/10/30,はやし煮,玉ねぎ,40,12,0.4,0,1
2023/10/30,はやし煮,じゃがいも,70,37,1.1,0.1,1
2023/10/30,はやし煮,油,1,9,0,1,0
2023/10/30,はやし煮,グリンピース,3,2,0.2,0,0
2023/10/30,はやし煮,油,2,18,0,2,0
2023/10/30,はやし煮,小麦粉,3,10,0.2,0,0
2023/10/30,はやし煮,濃縮スープ（ポーク）,3,2,0.1,0.1,2
2023/10/30,はやし煮,トマトケチャップ,12,13,0.2,0,144
2023/10/30,はやし煮,中濃ソース,3.5,5,0,0,81
2023/10/30,はやし煮,さとう,0.5,2,0,0,0
2023/10/30,はやし煮,塩,0.75,0,0,0,293
2023/10/30,はやし煮,こしょう,0.03,0,0,0,0
2023/10/30,はやし煮,ナツメグ,0.01,0,0,0,0
2023/10/30,はやし煮,赤ワイン,1,1,0,0,0
2023/10/30,はやし煮,ローリエ,0.01,0,0,0,0
2023/10/30,はやし煮,水,40〜60,0,0,0,0
2023/10/30,フレンチサラダ,キャベツ,43,8,0.5,0.1,2
2023/10/30,フレンチサラダ,人参,5,1,0,0,2
2023/10/30,フレンチサラダ,きゅうり,7,1,0.1,0,0
2023/10/30,フレンチサラダ,さとう,0.5,2,0,0,0
2023/10/30,フレンチサラダ,塩,0.27,0,0,0,105
2023/10/30,フレンチサラダ,酢,1.7,1,0,0,0
2023/10/30,フレンチサラダ,こしょう,0.03,0,0,0,0
2023/10/30,フレンチサラダ,からし粉,0.1,0,0,0,0
2023/10/30,フレンチサラダ,サラダ油,1.8,16,0,1.8,0
2023/10/31,こぎつねずし,米,65,222,4,0.6,1
2023/10/31,こぎつねずし,麦,5,17,0.4,0.1,0
2023/10/31,こぎつねずし,酒,0.8,1,0,0,0
2023/10/31,こぎつねずし,水,,0,0,0,0
2023/10/31,こぎつねずし,さとう,1.8,7,0,0,0
2023/10/31,こぎつねずし,塩,0.7,0,0,0,273
2023/10/31,こぎつねずし,酢,6,4,0,0,1
2023/10/31,こぎつねずし,人参,7,2,0.1,0,2
2023/10/31,こぎつねずし,冷凍油揚げ,15,62,3.5,5.2,1
2023/10/31,こぎつねずし,さとう,3,12,0,0,0
2023/10/31,こぎつねずし,しょうゆ,3.5,3,0.3,0,200
2023/10/31,こぎつねずし,かつお節,1,0,0,0,0
2023/10/31,こぎつねずし,水,20,0,0,0,0
2023/10/31,こぎつねずし,白ごま,1.7,10,0.3,0.9,0
2023/10/31,こぎつねずし,のり,0.5,1,0.2,0,3
2023/10/31,牛乳,牛乳,206,126,6.8,7.8,84
2023/10/31,とり肉とじゃがいものから揚げ,鶏肉,40,65,7.6,4,21
2023/10/31,とり肉とじゃがいものから揚げ,塩,0.32,0,0,0,125
2023/10/31,とり肉とじゃがいものから揚げ,こしょう,0.03,0,0,0,0
2023/10/31,とり肉とじゃがいものから揚げ,白ワイン,0.4,0,0,0,0
2023/10/31,とり肉とじゃがいものから揚げ,片栗粉,4.8,16,0,0,0
2023/10/31,とり肉とじゃがいものから揚げ,じゃがいも,60,32,1,0.1,1
2023/10/31,とり肉とじゃがいものから揚げ,油,35,30,0,3.4,0
2023/10/31,とり肉とじゃがいものから揚げ,塩,0.06,0,0,0,23
2023/10/31,おひたし,キャベツ,50,9,0.6,0.1,2
2023/10/31,おひたし,小松菜,15,2,0.2,0,2
2023/10/31,おひたし,しょうゆ,2.8,2,0.2,0,160
